Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year,Background,Story,Award Region,Award Category,Jury,Summary,Location,Location_probability
1,Not Specified,2002 Photo Contest,Nature,"15 April, 2001",https://www.worldpressphoto.org/getmedia/19e71d1b-c6d1-4aa5-bbd4-d29ab01794aa/2002-Genevieve-Renson-NA1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Genevieve Renson\1.jpg,"Beneath cascading water, a man catches a rare Goliath frog. Reaching lengths of 90cm, the Goliath is the largest known frog. In western central Africa, it inhabits swiftly-moving mountain streams. Prized by local tribes as food, the survival of the species is under threat. Its habitat is also in danger of disappearing, as rainforests are cleared for farms or villages.",1st prize,Genevieve Renson,2002,,,,,,"The Goliath is the largest known frog in western central Africa, but its survival is under threat.",Africa,0.9819011130545618
1,Not Specified,2002 Photo Contest,Nature,"26 March, 2001",https://www.worldpressphoto.org/getmedia/9e7e67a7-c156-46f5-a4be-62630bfe35c4/2002-Jeff-Mitchell-NAS1-AJ?maxsidesize=1920&resizemode=force,F:\Temp\2002\Jeff Mitchell\1.jpg,"Piles of dead animals await incineration. An outbreak of Foot and Mouth Disease devastated farms across the country. Thousands of animals were slaughtered, bulldozed and buried to halt the spread of the disease. Cases were also detected in other European countries, prompting widespread debate about modern farming methods. Cows, sheep and pigs were destroyed in burning pits on farms from Scotland to England. During the crisis, tensions rose between farmers and agricultural advisers, when apparently healthy animals were also killed, to prevent further outbreaks.",1st prize,Jeff Mitchell,2002,,,,,,A major outbreak of foot and mouth disease in Scotland has left thousands dead and dozens of animals stranded in burning pits.,Scotland,0.9999756814240044
1,Not Specified,2002 Photo Contest,General News,"23 February, 2001",https://www.worldpressphoto.org/getmedia/728a3fed-0606-4af8-a182-6d70e651fc68/2002-Mat-Jacob-GNS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Mat Jacob\1.jpg,"In February, the rebel Zapatista movement embarked on a tour of Mexican towns, to deliver their message directly to the people. A hostile relationship remained between the government and the group, which demanded the recognition of indigenous communities' rights. Lacking the resources for a media campaign, masked Zapatista delegates took their march to 36 towns, ending in Mexico City. Along the route, those sympathetic to the movement waved flags, and cheered them on at public rallies.",3rd prize,Mat Jacob,2002,,,,,,"The Zapatista movement took a march to 36 towns, ending in Mexico City.",Mexico,0.9998023589934064
1,Not Specified,2002 Photo Contest,People in the News,"11 September, 2001",https://www.worldpressphoto.org/getmedia/b4f8c540-d8e0-43d8-80b2-9120df492bdc/2002-Gulnara-Samoilova-PN1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Gulnara Samoilova\1.jpg,"After the collapse of the World Trade Center's twin towers, dazed survivors help each other through the dust and debris covering lower Manhattan. In a devastating attack, two hijacked airplanes crashed into the 110-storey towers, reducing them to rubble.",1st prize,Gulnara Samoilova,2002,,,,,,"The World Trade Center's twin towers collapsed in a devastating attack, reducing the buildings to rubble.",United States,0.9987963148605843
1,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/a52554a0-6dcc-48d2-9f65-4d461c6b2ec3/2002-Paolo-Pellegrin-GNS1-AI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\1.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002,,,,,,"The government's elite Special Intervention Group (GIS) patrols a village near Mascara, Algeria, protecting the village from terrorist attacks.",Algeria,0.9955779053263569
1,Not Specified,2002 Photo Contest,General News,"06 February, 2001",https://www.worldpressphoto.org/getmedia/75c25de8-fc25-4353-81de-bbbbb7b41c86/2002-Tom-Stoddart-GNS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Tom Stoddart\1.jpg,"A woman waits for help outside her home. One million people were left homeless when an earthquake measuring 7.9 on the Richter scale struck Gujarat on January 26. It lasted just 30 seconds, but killed 30,000 people. In the following weeks, survivors, aided by rescue workers, recovered bodies under the rubble of their homes. The earthquake came during the winter, leaving the homeless cold at night, and at risk of disease. Densely populated towns near the earthquake's epicenter were heavily damaged.",2nd prize,Tom Stoddart,2002,,,,,,"The quake in Gujarat on January 26 killed 30,000 people and left one million homeless.",Gujarat,0.9996305384675779
1,Not Specified,2002 Photo Contest,General News,"01 April, 2001",https://www.worldpressphoto.org/getmedia/9d20897c-3f8c-4023-b82d-79ef9041dc27/2002-Dominic-Ridley-Lorena-Ros-GN2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Dominic Ridley & Lorena Ros\1.jpg,"A group of sub-Saharan Africans come ashore. More than 50 people had crammed into a dangerously overloaded rubber boat to travel the frequently-used route between North Africa and Spain. Each year, hundreds of bodies of those attempting the crossing are washed up on the Spanish coast.",2nd prize,Dominic Ridley & Lorena Ros,2002,,,,,,A group of sub-Saharan Africans came ashore after crammed into a dangerously overloaded rubber boat to travel the frequently-used route between North Africa and Spain.,Spain,0.9983533512331633
1,Not Specified,2002 Photo Contest,Nature,"25 December, 2001",https://www.worldpressphoto.org/getmedia/077e84bf-1d65-4a3e-bcc6-57780d5bc5a0/2002-Dean-Sewell-NAS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Dean Sewell\1.jpg,"At 4am on Christmas Eve, a single lightning bolt ignited one of the most destructive bushfires in Australia's history. Within days, more than 100 fires were burning out of control near Sydney, forcing the evacuation of 3000 people. Arson was suspected as new fires broke out, testing the efforts of 10,000 firefighters battling the flames. Hot, dry and windy weather combined to fuel the bushfires, producing the worst conditions possible for firefighters.",3rd prize,Dean Sewell,2002,,,,,,"A single lightning bolt ignited one of Australia's most destructive bushfires on Christmas Eve, forcing the evacuation of 3000 people.",Australia,0.9999461181095484
1,Not Specified,2002 Photo Contest,Nature,"01 June, 2001",https://www.worldpressphoto.org/getmedia/c54aaa36-77e5-464a-b751-95ad1d913ad1/2002-Jozsef-L-Szentpeteri-NAS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\József L. Szentpéteri\1.jpg,"Emerging from the Tisza River, the hatched Long-tailed Mayfly has just a few hours in which to fly, mate and die. Over a few days, larvae that lay for three years on the bottom of the river rise to the surface within an hour of each other. Millions of larvae cloud the water, before hatching into large winged mayflies. They then swarm in a dense group, searching for partners, and laying eggs - but also become food for the river's other creatures. An endangered species, the mayfly is at risk from fishermen seeking bait, and polluted waters.",2nd prize,József L. Szentpéteri,2002,,,,,,"A rare species of long-tailed mayfly is emerging from the Tisza River, a river that has been polluted for centuries.",Tisza,0.9978858551906988
1,Not Specified,2002 Photo Contest,Daily Life,"01 April, 2001",https://www.worldpressphoto.org/getmedia/4d45c113-e7cd-494a-86f2-001a709212d5/2002-Michael-St-Maur-Sheil-DL1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Michael St. Maur Sheil\1.jpg,"A girl from Togo sells water. The container is too heavy to lift, so she must sell all the water before she can put it down. Trafficking in child workers is illegal, but continues to grow in parts of West Africa. The children, many under 12, are often sold in Benin and sent to work in city streets, or on cocoa plantations.",1st prize,Michael St. Maur Sheil,2002,,,,,,The trafficking in child workers continues to grow in parts of West Africa.,Africa,0.8210585415416318
1,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 June, 2001",https://www.worldpressphoto.org/getmedia/57330122-e12e-457f-8773-8e761c32f8b4/2002-Shobha-AES2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Shobha\1.jpg,"An explosion of ideas has made Dakar Africa's fashion capital. About 30 ambitious young designers develop their own personal styles outside the world's better-known fashion centers. An international fashion week takes place at the same time as the annual Dakar Carnival, leading to some unexpected sights.",2nd prize,Shobha,2002,,,,,,"Dakar, Africa's fashion capital, has been booming for more than a decade. A fashion week takes place at the same time as the annual Dakar Carnival.",Senegal,0.8803279008189868
1,Not Specified,2002 Photo Contest,Others,"11 October, 2001",https://www.worldpressphoto.org/getmedia/8d3a5433-0f0c-4c04-95c7-fd8029d1d066/2002-Aleksander-Nordahl-OT?maxsidesize=1920&resizemode=force,F:\Temp\2002\Aleksander Nordahl\1.jpg,"In Khwaja Bahawudin, northern Afghanistan, a girl smiles at the camera, while her two older sisters hide from the photographer. Young women are forbidden to appear unveiled in front of men in this area, which is controlled by the Northern Alliance. Parents decide when a girl is at the age to start wearing a veil.

Aleksander Nordahl: 'I took this picture a few weeks after 11 September 2001, at a time when world attention was focused on Afghanistan. The reporter and I concentrated mostly on daily life and behind the front stories, and on the terrible humanitarian situation. The most important stories for me, in Afghanistan and elsewhere, are those about children in situations of war and disaster. The children are often the first to die, and their thoughts and feelings hardly count. I hope that people will recognize them in my photos.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Aleksander Nordahl,2002,,,,,,Children in situations of war and disaster are often the first to die and their thoughts and feelings hardly count.,None,None
1,Not Specified,2002 Photo Contest,Nature,"22 January, 2001",https://www.worldpressphoto.org/getmedia/2ccf163d-4dc3-4668-b1c1-f48a793fbc72/2002-Jim-Lavrakas-NA2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Jim Lavrakas\1.jpg,"A rainbow trout peers from the gullet of a northern pike. The bigger fish swallowed the tiny trout alive in an aquarium, in a demonstration designed to educate the public about the pike's predatory nature. Alaska's Fish and Game Department suspected pike had been illegally introduced into the city's popular fishing lakes, far from its native waters. Once established, the voracious pike eat trout and salmon stocks sought by local anglers.",2nd prize,Jim Lavrakas,2002,,,,,,A northern pike has swallowed a rainbow trout alive in a demonstration designed to educate the public about the pike's predatory nature.,pike,0.6745294230750147
1,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 January, 2001",https://www.worldpressphoto.org/getmedia/c19961c4-a170-4ae2-9258-9bd663707142/2002-Harald-Schmitt-AES3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Harald Schmitt\1.jpg,"Aka pygmies create musical instruments out of their environment. String instruments, flutes and drums are made from tree branches and vines in the dense jungle where musicians gather to play.",3rd prize,Harald Schmitt,2002,,,,,,Aka pygmies create musical instruments out of their environment.,None,None
1,Not Specified,2002 Photo Contest,Daily Life,"15 June, 2001",https://www.worldpressphoto.org/getmedia/cd4dc242-c45a-4466-a600-b217a0be463a/2002-Raul-Rubiera-DL3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Raul Rubiera\1.jpg,"Members of the Revolutionary Armed Forces of Colombia (FARC) search a bus passing through territory they control. The main left-wing rebel group in the country's 38 year-old civil war finances its activities largely by taxing drug trade. Granted a safe haven in 1998 by President Pastrana, the FARC have been engaged in peace negotiations with the government but have maintained their military offensive, bringing violence and kidnapping to record levels.",3rd prize,Raul Rubiera,2002,,,,,,"Colombia's main left-wing rebel group, the Revolutionary Armed Forces of Colombia (FARC), has been given a safe haven in 1998 by President Pastrana but has maintained its military offensive.",Colombia,0.9998410990121727
1,Not Specified,2002 Photo Contest,Daily Life,"01 March, 1999",https://www.worldpressphoto.org/getmedia/6ef75283-213b-4bc6-a7fe-e8894b74f034/2002-Francesco-Zizola-DLS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Francesco Zizola\1.jpg,"Young Nuba in Nyabroro village, Nuba Mountains, Sudan. 

In the mountains of central Sudan, the Nuba people struggle to preserve a culture under threat. The Nuba have lived in the inaccessible and remote region for hundreds of years. However, their numbers are dwindling, as fierce fighting between government troops and the Sudan People's Liberation Army forces thousands to flee, moving to urban centers for food and shelter. Displaced, or forced to hide in caves, they also face hostility from the fundamentalist Muslim government who has declared Nuba Mountain Islam to be heretical.",2nd prize,Francesco Zizola,2002,,,,,,Nuba people struggle to preserve a culture under threat in the mountains of central Sudan.,Sudan,0.9070313003817247
1,Not Specified,2002 Photo Contest,Daily Life,"28 October, 2001",https://www.worldpressphoto.org/getmedia/0c56c308-4b2d-4c39-b43e-f7a6e1f077f1/2002-Andrew-Testa-DLS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Andrew Testa\1.jpg,"A Greek KFOR soldier waits for the train to depart. The heavily-guarded train provides the only safe way for Serbs and Romas to travel through Albanian-dominated parts of Kosovo. Passengers face the risk of revenge attacks, after the massacre of thousands of Kosovar Albanians by Serb forces in the 1999 conflict. Set up by NATO, the train runs from near the capital Pri?tina through a string of villages until it reaches the Serb strongholds of North Mitrovica and Zvecan in the north of the province. International KFOR soldiers guard the passengers, who are split into three sections - Serbs at the front, Romas at the back, the middle reserved for Albanians. The train itself has been bombed in Albanian and Serb areas.",1st prize,Andrew Testa,2002,,,,,,Passengers face the risk of revenge attacks after the massacre of thousands of Kosovar Albanians by Serb forces in the 1999 conflict.,None,None
1,Not Specified,2002 Photo Contest,General News,"01 January, 2001",https://www.worldpressphoto.org/getmedia/a0f0d746-7c2e-49f4-bd09-8f62f20b478e/2002-Tiane-Doan-na-Champassak-GN3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Tiane Doan na Champassak\1.jpg,"Women dress themselves after bathing at the Kumbh Mela Festival. The 2001 festival was the biggest ever, in a cycle that sees it swell in size every twelfth year. Now the largest gathering of humans on earth, it drew 70 million pilgrims, meeting peacefully to celebrate an ancient ritual. Staying in a vast tent city, the Hindu faithful take dips at the confluence of the Ganges and Jamuna rivers, believing that the purifying waters wash away a lifetime's sin.",3rd prize,Tiane Doan na Champassak,2002,,,,,,"The Kumbh Mela Festival is the largest gathering of humans on earth, in a cycle that sees it swell in size every twelfth year.",earth,0.9996884701748101
1,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 October, 2001",https://www.worldpressphoto.org/getmedia/8a3b250c-a38e-49c6-928b-8dceb6f73dc7/2002-Narelle-Autio-AE1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Narelle Autio\1.jpg,"Hand in hand, young ballerinas return to their dressing room after a performance. The dancers, aged from six to eight, practice every weekend for the much-anticipated end of year recital at the Casinia School of Dance.",1st prize,Narelle Autio,2002,,,,,,The young ballerinas are returning to the dressing room after a performance at the Casinia School of Dance.,Casinia,0.8057052103236231
1,Not Specified,2002 Photo Contest,Arts and Entertainment,"15 November, 2001",https://www.worldpressphoto.org/getmedia/df5a02c7-78f2-4ac3-9a68-a9417bb0bd84/2002-Fernando-Marcos-Ibanez-AE3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Fernando Marcos Ibanez\1.jpg,"Bathed in light, Emmanuelle Bronein rehearses 'White Darkness' at the Teatro de la Zarzuela. The dance piece, choreographed by Nacho Duato, was presented by Compa?ía Nacional de Danza.",3rd prize,Fernando Marcos Ibanez,2002,,,,,,"Emmanuelle Bronein rehearses 'White Darkness' at the Teatro de la Zarzuela, choreographed by Nacho Duato.",None,None
1,Not Specified,2002 Photo Contest,Children's Award,"11 October, 2001",https://www.worldpressphoto.org/getmedia/8eaac621-bc7d-40a2-a546-2d20e689d172/2002-Aleksander-Nordahl-OT-(1)?maxsidesize=1920&resizemode=force,F:\Temp\2002\Aleksander Nordahl\1.jpg,"In Khwaja Bahawudin, northern Afghanistan, a girl smiles at the camera, while her two older sisters hide from the photographer. Young women are forbidden to appear unveiled in front of men in this area, which is controlled by the Northern Alliance. Parents decide when a girl is at the age to start wearing a veil.

Aleksander Nordahl: 'I took this picture a few weeks after 11 September 2001, at a time when world attention was focused on Afghanistan. The reporter and I concentrated mostly on daily life and behind the front stories, and on the terrible humanitarian situation. The most important stories for me, in Afghanistan and elsewhere, are those about children in situations of war and disaster. The children are often the first to die, and their thoughts and feelings hardly count. I hope that people will recognize them in my photos.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Aleksander Nordahl,2002,,,,,,"A photo of a girl wearing a veil in Khwaja Bahawudin, northern Afghanistan, shows a young girl smiling at the camera, while her two older sisters hide from the photographer.",Afghanistan,0.99671873654707
1,Not Specified,2002 Photo Contest,General News,"20 December, 2001",https://www.worldpressphoto.org/getmedia/012006e7-479e-4b07-8e58-e294ce2aa289/2002-Carlos-Barria-GN1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Carlos Barria\1.jpg,"A Plaza de Mayo mother shields her eyes from tear gas during protests. The mothers maintain a vigil in protest at their relatives' disappearance under a military regime. The square was also overrun by Argentines angered by a deepening economic crisis. With the government slashing civil servants' salaries, those who went hungry looted shops for food, and clashed with police. A state of emergency was declared on December 19, and the following day, President Fernando de la Rúa resigned.",1st prize,Carlos Barria,2002,,,,,,"The Plaza de Mayo was overrun by Argentines angered by a deepening economic crisis, with the government slashing civil servants' salaries.",Argentina,0.47545725017528184
1,Not Specified,2002 Photo Contest,Daily Life,"01 September, 2001",https://www.worldpressphoto.org/getmedia/d4c06ebd-ba28-43b9-b4da-21a5542f7038/2002-Markus-Jokela-DL2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Markus Jokela\1.jpg,"With basketball star Dikembe Mutombo due to arrive, young fans race to find the best seats. Born in the Democratic Republic of Congo, Mutombo has become one of the US's most successful sportsmen. He maintained links with his homeland by establishing an aid foundation to improve health and living conditions. On a trip home to open a hospital bearing his mother's name, he received a hero's welcome.",2nd prize,Markus Jokela,2002,,,,,,The US basketball player Dikembe Mutombo is due to arrive in New York on Friday.,US,0.9989482725197973
1,Not Specified,2002 Photo Contest,People in the News,"18 January, 2001",https://www.worldpressphoto.org/getmedia/08974083-e844-44a9-a05a-5192b41e85d6/2002-David-Guttenfelder-PN2?maxsidesize=1920&resizemode=force,F:\Temp\2002\David Guttenfelder\1.jpg,"Palestinian leader Yasser Arafat helps carry the coffin of Hisham Miki at a funeral service. The director of Palestinian State television, and a friend of Arafat's, Miki was shot by masked gunmen in a restaurant. His death came after a three-month wave of violence between Israelis and Palestinians.",2nd prize,David Guttenfelder,2002,,,,,,Palestinian leader Yasser Arafat helps carry the coffin of Hisham Miki at a funeral service. He was shot by masked gunmen in a restaurant after a three-month wave of violence between Israelis and Palestinians.,None,None
1,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 April, 2000",https://www.worldpressphoto.org/getmedia/1d5ba559-9ec3-4aa0-bdbf-3e81f87cc3bb/2002-Gautier-Deblonde-AES1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Gautier Deblonde\1.jpg,"Ron Mueck's 'Boy' grew from small model to huge sculpture in the space of nine months. Originally made for the Millennium Dome in London, it was transported in pieces to the 2001 Venice Biennale. The work began as a 38cm plaster maquette. Mueck gradually increased the scale, working with large polystyrene blocks sliced into horizontal sections. He brought the boy to life by evoking bones, muscles and limbs.",1st prize,Gautier Deblonde,2002,,,,,,The work of Ron Mueck has been exhibited at the Venice Biennale. It was made for the Millennium Dome in London.,United Kingdom,0.9270328233616354
1,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 January, 2001",https://www.worldpressphoto.org/getmedia/9168ec59-1698-4263-8edb-936b77d70265/2002-Christian-Keenan-AE2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Christian Keenan\1.jpg,"In a popular local custom, young couples like to be photographed at the Id Kah mosque. The Uygur people, who form the majority in the Injiang province, follow the Muslim faith. Located in the far west, Kashgar was once a Silk Road oasis, and its mosque is the nation's largest.",2nd prize,Christian Keenan,2002,,,,,,"The Id Kah mosque in Kashgar, Injiang, is one of the largest mosques in the country.",jiang,0.9822165588593919
1,Not Specified,2002 Photo Contest,People in the News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/aef88416-7266-4e95-b89b-22f28f7b7641/2002-Kai-Wiedenhofer-PN3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Kai Wiedenh?fer\1.jpg,"A fighter mourns Atef Abiyat, a commander of the Palestinian Tanzim militia killed in a car explosion in Bethlehem. As peace talks continued to break down, tensions escalated in the region.",3rd prize,Kai Wiedenh?fer,2002,,,,,,"Atef Abiyat, a commander of the Palestinian Tanzim militia, was killed in a car explosion in Bethlehem as peace talks broke down.",United States,0.9998903304565232
1,Not Specified,2002 Photo Contest,Nature,"19 April, 2001",https://www.worldpressphoto.org/getmedia/c7adfc8d-5ff8-41e7-9eb8-a12d877b720b/2002-Viviane-Moos-NA3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Viviane Moos\1.jpg,"New arrival Mona is fingerprinted at an orangutan rehabilitation center. Her vital data is collected, and growth and medical monitoring continue for years, until she is released into the forest. The Nyaru Menteng center takes in injured or abandoned orangutans. Through mistreatment by humans, and the deforestation of their habitats, orangutan numbers have fallen.",3rd prize,Viviane Moos,2002,,,,,,"Mona is fingerprinted at an orangutan rehabilitation center. Her vital data is collected, and growth and medical monitoring continue for years until she is released into the forest.",New Zealand,0.8024703052497273
1,Not Specified,2002 Photo Contest,Spot News,"11 September, 2001",https://www.worldpressphoto.org/getmedia/4775eed5-64b5-43b0-933e-21d0b1e341c3/2002-James-Nachtwey-SNS2-AJ?maxsidesize=1920&resizemode=force,F:\Temp\2002\James Nachtwey\1.jpg,"Ash, smoke and shattered glass rained down on lower Manhattan following the destruction of the World Trade Center. For months after the September 11 attacks, rescue workers continued to work in thick dust, clearing the site, which came to be known as Ground Zero. The collapse of the twin towers, and buildings below destroyed by falling debris, killed almost 3,000 people. Initial estimates of a higher death toll fell as authorities identified who was and was not at the center that morning. The dead included more than 300 New York Fire Department members.",2nd prize,James Nachtwey,2002,,,,,,"The collapse of the Twin Towers, and buildings below destroyed by falling debris, killed almost 3,000 people.",None,None
1,Not Specified,2002 Photo Contest,People in the News,"01 December, 2000",https://www.worldpressphoto.org/getmedia/9e335721-8a2b-45fb-95a0-c4e4fcef37de/2002-Jan-Grarup-PNS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Jan Grarup\1.jpg,"A generation of Palestinian boys in Ramallah lead split lives, at home with their families, and risking their lives with their friends. The photographer stayed with the boys as they fought, played and rested near the frontline of the Middle East conflict.",1st prize,Jan Grarup,2002,,,,,,"The photographer stayed with the Palestinian boys as they fought, played and rested near the frontline of the Middle East conflict.",United States,0.9987346127237977
1,Not Specified,2002 Photo Contest,Spot News,"12 November, 2001",https://www.worldpressphoto.org/getmedia/2b1d11f1-4a5b-4570-aa4f-3baf692029e0/2002-Tyler-Hicks-SNS3-AG?maxsidesize=1920&resizemode=force,F:\Temp\2002\Tyler Hicks\1.jpg,"Northern Alliance troops, opposed to the ruling Taliban, advance towards Kabul. They took control of the city on November 13. The frontline assault followed air strikes on Taliban targets ordered by US president George W. Bush. He accused the regime of protecting Osama bin Laden, held responsible by the US for the attacks of September 11.",3rd prize,Tyler Hicks,2002,,,,,,"Afghan troops have taken control of Kabul, the capital of Pakistan.",Afghanistan,0.9992861822585439
1,Not Specified,2002 Photo Contest,Spot News,"11 September, 2001",https://www.worldpressphoto.org/getmedia/baadc20e-c708-422f-84d2-140dc3c2632a/2002-Robert-Clark-SNS1-AD?maxsidesize=1920&resizemode=force,F:\Temp\2002\Robert Clark\1.jpg,"United Airlines Flight 175 approaches the World Trade Center above the Manhattan skyline, crashing into its south tower. The impact of the Boeing 767 ignites an explosive fire, as black smoke continues to stream from the north tower, hit earlier by another hijacked airplane. 

The 9/11 attacks came in the morning, as many of the 40,000 people who worked in the complex arrived at their offices. Two more American airplanes were hijacked the same day, one flew into the Pentagon in Washington, another crashed to the ground in Pennsylvania, killing all on board. US president George W. Bush accused members of the Al Qaeda network of carrying out the attack under the orders of Osama bin Laden.

After Robert Clark saw the live television coverage of the first plane's strike, he hurried to the roof of his flat from which he witnessed and photographed the second plane hitting the World Trade Center, using a motor-driven camera. He offered his pictures to Time magazine, but getting his film from his Brooklyn apartment to the Time-Life building in Midtown Manhattan proved something of a challenge. Time published his pictures on a double page of their special edition on the attacks in New York and Washington DC.",1st prize,Robert Clark,2002,,,,,,"The 9/11 attacks came in the morning, as many of the 40,000 people who worked in the complex arrived at their offices.",None,None
1,Not Specified,2002 Photo Contest,Spot News,"12 November, 2001",https://www.worldpressphoto.org/getmedia/2d14f596-7b71-4e03-bdf6-7f1251a19071/2002-Luc-Delahaye-SN1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Luc Delahaye\1.jpg,"Northern Alliance troops scatter in an ambush by retreating Taliban forces. The attack came on as Northern Alliance forces mounted a final offensive to capture the capital Kabul, held by the fundamentalist Taliban since 1996. On the northern front, 25km from the city, they encountered little resistance until the sudden ambush. Afghanistan's internal clashes intensified in October, following a bombing campaign on Taliban targets led by the US and Britain. Sporadic fighting had continued in the country as the Northern Alliance vowed to overthrow the Taliban regime.",1st prize,Luc Delahaye,2002,,,,,,Northern Alliance forces have ambushed a Taliban force in an ambush in Afghanistan's capital Kabul.,Afghanistan,0.999871018462855
1,Not Specified,2002 Photo Contest,Spot News,"11 September, 2001",https://www.worldpressphoto.org/getmedia/6f7d4887-4a96-42a5-ac66-5afeba47b610/2002-Richard-Drew-SN3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Richard Drew\1.jpg,"A person falls from the north tower of the World Trade Center. At 8.45am, the building was hit by a hijacked Boeing 767 airplane, the first of two attacks on the center. As explosions sparked fires in the 110-storey tower, trapped office workers jumped to escape the flames.",3rd prize,Richard Drew,2002,,,,,,"A person falls from the north tower of the World Trade Center at 8.45am, the first of two attacks on the center.",United States,0.9901159966390622
1,Not Specified,2002 Photo Contest,Sports,"18 November, 2001",https://www.worldpressphoto.org/getmedia/97f611b2-84aa-4e98-9dfa-7f13e90540b4/2002-Jia-Guorong-SP3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Jia Guorong\1.jpg,"A young gymnastic competitor embarks on a long process—to defeat first her provincial rivals, and later those at the top of their field—in order to win national selection.
Chinese gymnasts practice from an early age to compete in world championships. Competition is fierce, and the physical effort arduous.",3rd prize,Jia Guorong,2002,,,,,,A young Chinese gymnast embarks on a long process—to defeat first her provincial rivals and later those at the top of their field—in order to win national selection.,None,None
1,Not Specified,2002 Photo Contest,Sports,"01 April, 2001",https://www.worldpressphoto.org/getmedia/9a2c8f37-95bb-4250-810f-3f644f355e18/2002-Alex-Garcia-SPS1-AH?maxsidesize=1920&resizemode=force,F:\Temp\2002\Alex Garcia\1.jpg,"Boys train at the Rafael Trejo boxing gym, wedged between buildings in old Havana. Hundreds of such gyms in Cuba nurture young athletes' skills.",1st prize,Alex Garcia,2002,,,,,,The Rafael Trejo boxing gym in Havana is a training ground for young athletes.,Cuba,0.9999634029639708
1,Not Specified,2002 Photo Contest,Sports,"08 April, 2001",https://www.worldpressphoto.org/getmedia/1732603d-5692-4752-824c-fe0ef57664cc/2002-Fred-Vuich-SP1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Fred Vuich\1.jpg,"Tiger Woods tees off on the 18th hole at the Masters Golf Tournament. The American golfer played the final hole under par, on his way to winning the event for a second time. Ranked number one in 2001, he also became the first golfer to hold all four of the major professional titles simultaneously.",1st prize,Fred Vuich,2002,,,,,,Tiger Woods tees off on the 18th hole at the Masters Golf Tournament.,None,None
1,Not Specified,2002 Photo Contest,Spot News,"20 July, 2001",https://www.worldpressphoto.org/getmedia/1e66843c-f086-4dd1-8cfb-35e2d6f2de56/2002-Antoine-Serra-SN2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Antoine Serra\1.jpg,"The body of Carlo Giuliani (23), lies in the street following clashes between police and anti-globalization protesters. At the G8 summit, the leaders of eight industrialized nations met behind a four-meter steel barrier to discuss global issues. As the meeting opened, more than 100,000 demonstrators streamed into the city, most holding peaceful protests about the G8 nations' handling of social issues. Street violence escalated, when riot police with shields confronted protesters overturning cars and damaging buildings. Witnesses to Giuliani's death said they heard shots, and saw a police vehicle reverse over him. The Italian Interior Ministry told the press Giuliani was shot twice in the head by a carabinieri police force member, in an act of self-defense.",2nd prize,Antoine Serra,2002,,,,,,The body of Carlo Giuliani (23) lies in the street after clashes between police and anti-globalization protesters at the G8 summit.,Austria,0.6879985621292164
