,Index,Title,Published Date,Background,Story,Award,Award Region,Award Category,Jury,URL,Stored Path,Photographer,Award Year
161,6,The Cinema of Kabul,"04 November, 2021","Gul Mohammed, who works as an usher in the Ariana Cinema in Kabul, Afghanistan, poses for a photograph nearly three months after the Taliban closed the cinema.","Culture can also be a casualty of war. Following the Taliban takeover of Afghanistan in August 2021, the Ariana Cinema in Kabul remained closed, its staff in limbo, waiting to hear whether the Islamist fundamentalist Taliban would allow films to be screened. The cinema, which had operated since the 1960s, was one of around half a dozen in the Afghan capital and was restored in 2004, after the previous Taliban government was overthrown. The Ariana is government-owned, and the Taliban allowed male employees to come in for work, but Asita Ferdous – the cinema’s first female director – was not allowed to enter the building. She has since moved to Pakistan, and is seeking asylum elsewhere. In early 2022, the cinema remained closed, and women were no longer allowed to be employed there.The Taliban took control of Afghanistan in mid-August 2021, just weeks after the majority of US and NATO troops had withdrawn from  their bases. During their first period in power, from 1996–2001, the Taliban had imposed a strict interpretation of Islamic law, including compulsory attendance at mosques, a ban on women from working or going to school, and forbidding music and cinema. Immediately after the 2021 takeover, secondary schools for girls were closed, many women were instructed not to return to their jobs, and in some places Taliban fighters stopped live music performances and prohibited people from watching television.The photographer went to  Afghanistan on assignment, and has a personal passion for cinema. He found this situation to be symbolic of the standstill the nation finds itself in since the Taliban occupation.",2022 Photo Contest,Asia,Stories,"The jury felt that this project offers a quiet approach to one of the biggest news events of 2021. The cinematic story is a perspective of the Taliban takeover that we don’t usually see, particularly, it sends a message about how arts, society and culture are all casualties of war, in a way that is universal and can be understood around the world. The project contributes to an ongoing and important conversation about what will happen to Afghan filmmakers and their craft under Taliban control. Juxtaposed against the intensity of war, this muted and suspended story – that is beautiful and well edited – portrays the current limbo of arts and cultural facilitators in a very personal way.",https://www.worldpressphoto.org/getmedia/d9b32f61-745a-4b1e-a227-b2ad475b269f/WPP_2022Contest_Asia_STO_Bram-Janssen_FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Bram Janssen\6.jpg,Bram Janssen,2022
162,7,The Cinema of Kabul,"04 November, 2021","Gul Mohammed, who works as an usher in the Ariana Cinema in Kabul, Afghanistan, poses for a photograph nearly three months after the Taliban closed the cinema.","Culture can also be a casualty of war. Following the Taliban takeover of Afghanistan in August 2021, the Ariana Cinema in Kabul remained closed, its staff in limbo, waiting to hear whether the Islamist fundamentalist Taliban would allow films to be screened. The cinema, which had operated since the 1960s, was one of around half a dozen in the Afghan capital and was restored in 2004, after the previous Taliban government was overthrown. The Ariana is government-owned, and the Taliban allowed male employees to come in for work, but Asita Ferdous – the cinema’s first female director – was not allowed to enter the building. She has since moved to Pakistan, and is seeking asylum elsewhere. In early 2022, the cinema remained closed, and women were no longer allowed to be employed there.The Taliban took control of Afghanistan in mid-August 2021, just weeks after the majority of US and NATO troops had withdrawn from  their bases. During their first period in power, from 1996–2001, the Taliban had imposed a strict interpretation of Islamic law, including compulsory attendance at mosques, a ban on women from working or going to school, and forbidding music and cinema. Immediately after the 2021 takeover, secondary schools for girls were closed, many women were instructed not to return to their jobs, and in some places Taliban fighters stopped live music performances and prohibited people from watching television.The photographer went to  Afghanistan on assignment, and has a personal passion for cinema. He found this situation to be symbolic of the standstill the nation finds itself in since the Taliban occupation.",2022 Photo Contest,Asia,Stories,"The jury felt that this project offers a quiet approach to one of the biggest news events of 2021. The cinematic story is a perspective of the Taliban takeover that we don’t usually see, particularly, it sends a message about how arts, society and culture are all casualties of war, in a way that is universal and can be understood around the world. The project contributes to an ongoing and important conversation about what will happen to Afghan filmmakers and their craft under Taliban control. Juxtaposed against the intensity of war, this muted and suspended story – that is beautiful and well edited – portrays the current limbo of arts and cultural facilitators in a very personal way.",https://www.worldpressphoto.org/getmedia/13e42f8c-f521-4985-aff5-d37762ff5a5c/WPP_2022Contest_Asia_STO_Bram-Janssen_GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Bram Janssen\7.jpg,Bram Janssen,2022
163,8,The Cinema of Kabul,"04 November, 2021","Gul Mohammed, who works as an usher in the Ariana Cinema in Kabul, Afghanistan, poses for a photograph nearly three months after the Taliban closed the cinema.","Culture can also be a casualty of war. Following the Taliban takeover of Afghanistan in August 2021, the Ariana Cinema in Kabul remained closed, its staff in limbo, waiting to hear whether the Islamist fundamentalist Taliban would allow films to be screened. The cinema, which had operated since the 1960s, was one of around half a dozen in the Afghan capital and was restored in 2004, after the previous Taliban government was overthrown. The Ariana is government-owned, and the Taliban allowed male employees to come in for work, but Asita Ferdous – the cinema’s first female director – was not allowed to enter the building. She has since moved to Pakistan, and is seeking asylum elsewhere. In early 2022, the cinema remained closed, and women were no longer allowed to be employed there.The Taliban took control of Afghanistan in mid-August 2021, just weeks after the majority of US and NATO troops had withdrawn from  their bases. During their first period in power, from 1996–2001, the Taliban had imposed a strict interpretation of Islamic law, including compulsory attendance at mosques, a ban on women from working or going to school, and forbidding music and cinema. Immediately after the 2021 takeover, secondary schools for girls were closed, many women were instructed not to return to their jobs, and in some places Taliban fighters stopped live music performances and prohibited people from watching television.The photographer went to  Afghanistan on assignment, and has a personal passion for cinema. He found this situation to be symbolic of the standstill the nation finds itself in since the Taliban occupation.",2022 Photo Contest,Asia,Stories,"The jury felt that this project offers a quiet approach to one of the biggest news events of 2021. The cinematic story is a perspective of the Taliban takeover that we don’t usually see, particularly, it sends a message about how arts, society and culture are all casualties of war, in a way that is universal and can be understood around the world. The project contributes to an ongoing and important conversation about what will happen to Afghan filmmakers and their craft under Taliban control. Juxtaposed against the intensity of war, this muted and suspended story – that is beautiful and well edited – portrays the current limbo of arts and cultural facilitators in a very personal way.",https://www.worldpressphoto.org/getmedia/2d986366-307c-41d6-86be-cc9ab9aa1493/WPP_2022Contest_Asia_STO_Bram-Janssen_HJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Bram Janssen\8.jpg,Bram Janssen,2022
164,9,The Cinema of Kabul,"04 November, 2021","Gul Mohammed, who works as an usher in the Ariana Cinema in Kabul, Afghanistan, poses for a photograph nearly three months after the Taliban closed the cinema.","Culture can also be a casualty of war. Following the Taliban takeover of Afghanistan in August 2021, the Ariana Cinema in Kabul remained closed, its staff in limbo, waiting to hear whether the Islamist fundamentalist Taliban would allow films to be screened. The cinema, which had operated since the 1960s, was one of around half a dozen in the Afghan capital and was restored in 2004, after the previous Taliban government was overthrown. The Ariana is government-owned, and the Taliban allowed male employees to come in for work, but Asita Ferdous – the cinema’s first female director – was not allowed to enter the building. She has since moved to Pakistan, and is seeking asylum elsewhere. In early 2022, the cinema remained closed, and women were no longer allowed to be employed there.The Taliban took control of Afghanistan in mid-August 2021, just weeks after the majority of US and NATO troops had withdrawn from  their bases. During their first period in power, from 1996–2001, the Taliban had imposed a strict interpretation of Islamic law, including compulsory attendance at mosques, a ban on women from working or going to school, and forbidding music and cinema. Immediately after the 2021 takeover, secondary schools for girls were closed, many women were instructed not to return to their jobs, and in some places Taliban fighters stopped live music performances and prohibited people from watching television.The photographer went to  Afghanistan on assignment, and has a personal passion for cinema. He found this situation to be symbolic of the standstill the nation finds itself in since the Taliban occupation.",2022 Photo Contest,Asia,Stories,"The jury felt that this project offers a quiet approach to one of the biggest news events of 2021. The cinematic story is a perspective of the Taliban takeover that we don’t usually see, particularly, it sends a message about how arts, society and culture are all casualties of war, in a way that is universal and can be understood around the world. The project contributes to an ongoing and important conversation about what will happen to Afghan filmmakers and their craft under Taliban control. Juxtaposed against the intensity of war, this muted and suspended story – that is beautiful and well edited – portrays the current limbo of arts and cultural facilitators in a very personal way.",https://www.worldpressphoto.org/getmedia/c49b267a-1130-4919-9676-c1d804b29349/WPP_2022Contest_Asia_STO_Bram-Janssen_IJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Bram Janssen\9.jpg,Bram Janssen,2022
165,10,The Cinema of Kabul,"04 November, 2021","Gul Mohammed, who works as an usher in the Ariana Cinema in Kabul, Afghanistan, poses for a photograph nearly three months after the Taliban closed the cinema.","Culture can also be a casualty of war. Following the Taliban takeover of Afghanistan in August 2021, the Ariana Cinema in Kabul remained closed, its staff in limbo, waiting to hear whether the Islamist fundamentalist Taliban would allow films to be screened. The cinema, which had operated since the 1960s, was one of around half a dozen in the Afghan capital and was restored in 2004, after the previous Taliban government was overthrown. The Ariana is government-owned, and the Taliban allowed male employees to come in for work, but Asita Ferdous – the cinema’s first female director – was not allowed to enter the building. She has since moved to Pakistan, and is seeking asylum elsewhere. In early 2022, the cinema remained closed, and women were no longer allowed to be employed there.The Taliban took control of Afghanistan in mid-August 2021, just weeks after the majority of US and NATO troops had withdrawn from  their bases. During their first period in power, from 1996–2001, the Taliban had imposed a strict interpretation of Islamic law, including compulsory attendance at mosques, a ban on women from working or going to school, and forbidding music and cinema. Immediately after the 2021 takeover, secondary schools for girls were closed, many women were instructed not to return to their jobs, and in some places Taliban fighters stopped live music performances and prohibited people from watching television.The photographer went to  Afghanistan on assignment, and has a personal passion for cinema. He found this situation to be symbolic of the standstill the nation finds itself in since the Taliban occupation.",2022 Photo Contest,Asia,Stories,"The jury felt that this project offers a quiet approach to one of the biggest news events of 2021. The cinematic story is a perspective of the Taliban takeover that we don’t usually see, particularly, it sends a message about how arts, society and culture are all casualties of war, in a way that is universal and can be understood around the world. The project contributes to an ongoing and important conversation about what will happen to Afghan filmmakers and their craft under Taliban control. Juxtaposed against the intensity of war, this muted and suspended story – that is beautiful and well edited – portrays the current limbo of arts and cultural facilitators in a very personal way.",https://www.worldpressphoto.org/getmedia/4ce5697c-8b58-4021-8a07-eca3aba4eebe/WPP_2022Contest_Asia_STO_Bram-Janssen_JJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Bram Janssen\10.jpg,Bram Janssen,2022
166,1,Boundaries: Human-Tiger Conflict,"15 October, 2015","A night watchman keeps watch from a tower to protect his crops from wild boar and deer, in the village of Ghosri, near the Tadoba Andhari Tiger Reserve, Chandrapur, Maharashtra, India. Tigers also roam the farmland at times, in search of water, prey, shelter, or marking out new territory. Around 200 tigers live in Chandrapur, of which around 80 share the space outside of the tiger reserve core zone.","In India, Bengal tigers (Panthera tigris tigris) and residents of villages in and around animal sanctuaries come into conflict. Bengal tigers are considered endangered, with up to 3,000 surviving in the wild. Human settlement, cultivation, and urban development are encroaching on tigers’ natural habitat and reducing their prey-base.India has some 500 wildlife sanctuaries, including 50 tiger reserves, with thousands of villages situated inside or around the perimeters. Villagers are often from Indigenous communities, and are dependent on their livestock, farming, or the forest for their livelihoods. Conflict arises when tigers kill livestock, either within the reserves, in pastures around the perimeters, or in important migration corridors between the reserves. A simultaneous decrease in forest cover and expansion of a tiger population may cause tigers to seek new territory. Also, old or injured tigers that are weak and unable to hunt may leave their territories, and, with no other option, frequent populated areas and prey on livestock or humans. Purposeful attacks on humans are rare, and usually occur when angry groups surround tigers who have entered settlements. When villagers continually lose their livestock, they may poison tigers – a measure illegal under Indian conservation laws. Forest officials occasionally shoot tigers when they see that as the only practical solution in situations threatening human life.The Indian government is attempting to mitigate human-tiger conflict in a number of ways, including capture and relocation of problem tigers (which is often difficult to do, and can simply transfer the conflict to a new situation); employing human herders to guard livestock, payment of compensation to victims, and the relocation of human settlements. Although consolidating tiger habitats by moving humans has helped wild tiger populations recover, it can lead to human hardship and resentment if not carried out in a way that is transparent, incentive-driven and fair. Some people see relocation as eviction from their place of origin, and have protested at what they consider a violation of their community rights.The photographer was born and raised in southern India, and has been working with conservationists, forest officials, and local villagers for the past ten years, to understand and document the various dimensions of human-tiger conflict.",2022 Photo Contest,Asia,Long-Term Projects,"This project is highly relevant for a region where so many people are living in rural villages, and skillfully portrays both human and tiger worlds. The photographer poses the challenge of tigers affecting human communities, as a symptom to a larger issue of global environmental change. While we can accept that the problem is essentially created by humans, the project shows great empathy for both sides of the struggle. Even more, there is an equally important third perspective of conservationists and forest guards who inhabit a role of trying to balance both human and nonhuman interests. The visual language of loose, blurry frames conveys movement and the urgency of survival for both humans and tigers in the wake of regional environmental change. The consistently well edited and sequenced work effectively communicates this complex challenge.",https://www.worldpressphoto.org/getmedia/6fe039cd-0c60-4794-bc73-afc87931534e/WPP_2022Contest_Asia_LTP_Senthil-Kumaran_AAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Senthil Kumaran\1.jpg,Senthil Kumaran,2022
167,2,Boundaries: Human-Tiger Conflict,"15 October, 2015","A night watchman keeps watch from a tower to protect his crops from wild boar and deer, in the village of Ghosri, near the Tadoba Andhari Tiger Reserve, Chandrapur, Maharashtra, India. Tigers also roam the farmland at times, in search of water, prey, shelter, or marking out new territory. Around 200 tigers live in Chandrapur, of which around 80 share the space outside of the tiger reserve core zone.","In India, Bengal tigers (Panthera tigris tigris) and residents of villages in and around animal sanctuaries come into conflict. Bengal tigers are considered endangered, with up to 3,000 surviving in the wild. Human settlement, cultivation, and urban development are encroaching on tigers’ natural habitat and reducing their prey-base.India has some 500 wildlife sanctuaries, including 50 tiger reserves, with thousands of villages situated inside or around the perimeters. Villagers are often from Indigenous communities, and are dependent on their livestock, farming, or the forest for their livelihoods. Conflict arises when tigers kill livestock, either within the reserves, in pastures around the perimeters, or in important migration corridors between the reserves. A simultaneous decrease in forest cover and expansion of a tiger population may cause tigers to seek new territory. Also, old or injured tigers that are weak and unable to hunt may leave their territories, and, with no other option, frequent populated areas and prey on livestock or humans. Purposeful attacks on humans are rare, and usually occur when angry groups surround tigers who have entered settlements. When villagers continually lose their livestock, they may poison tigers – a measure illegal under Indian conservation laws. Forest officials occasionally shoot tigers when they see that as the only practical solution in situations threatening human life.The Indian government is attempting to mitigate human-tiger conflict in a number of ways, including capture and relocation of problem tigers (which is often difficult to do, and can simply transfer the conflict to a new situation); employing human herders to guard livestock, payment of compensation to victims, and the relocation of human settlements. Although consolidating tiger habitats by moving humans has helped wild tiger populations recover, it can lead to human hardship and resentment if not carried out in a way that is transparent, incentive-driven and fair. Some people see relocation as eviction from their place of origin, and have protested at what they consider a violation of their community rights.The photographer was born and raised in southern India, and has been working with conservationists, forest officials, and local villagers for the past ten years, to understand and document the various dimensions of human-tiger conflict.",2022 Photo Contest,Asia,Long-Term Projects,"This project is highly relevant for a region where so many people are living in rural villages, and skillfully portrays both human and tiger worlds. The photographer poses the challenge of tigers affecting human communities, as a symptom to a larger issue of global environmental change. While we can accept that the problem is essentially created by humans, the project shows great empathy for both sides of the struggle. Even more, there is an equally important third perspective of conservationists and forest guards who inhabit a role of trying to balance both human and nonhuman interests. The visual language of loose, blurry frames conveys movement and the urgency of survival for both humans and tigers in the wake of regional environmental change. The consistently well edited and sequenced work effectively communicates this complex challenge.",https://www.worldpressphoto.org/getmedia/17c5cb3e-099e-4a24-adb5-2308fa8db7c3/WPP_2022Contest_Asia_LTP_Senthil-Kumaran_BAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Senthil Kumaran\2.jpg,Senthil Kumaran,2022
168,3,Boundaries: Human-Tiger Conflict,"15 October, 2015","A night watchman keeps watch from a tower to protect his crops from wild boar and deer, in the village of Ghosri, near the Tadoba Andhari Tiger Reserve, Chandrapur, Maharashtra, India. Tigers also roam the farmland at times, in search of water, prey, shelter, or marking out new territory. Around 200 tigers live in Chandrapur, of which around 80 share the space outside of the tiger reserve core zone.","In India, Bengal tigers (Panthera tigris tigris) and residents of villages in and around animal sanctuaries come into conflict. Bengal tigers are considered endangered, with up to 3,000 surviving in the wild. Human settlement, cultivation, and urban development are encroaching on tigers’ natural habitat and reducing their prey-base.India has some 500 wildlife sanctuaries, including 50 tiger reserves, with thousands of villages situated inside or around the perimeters. Villagers are often from Indigenous communities, and are dependent on their livestock, farming, or the forest for their livelihoods. Conflict arises when tigers kill livestock, either within the reserves, in pastures around the perimeters, or in important migration corridors between the reserves. A simultaneous decrease in forest cover and expansion of a tiger population may cause tigers to seek new territory. Also, old or injured tigers that are weak and unable to hunt may leave their territories, and, with no other option, frequent populated areas and prey on livestock or humans. Purposeful attacks on humans are rare, and usually occur when angry groups surround tigers who have entered settlements. When villagers continually lose their livestock, they may poison tigers – a measure illegal under Indian conservation laws. Forest officials occasionally shoot tigers when they see that as the only practical solution in situations threatening human life.The Indian government is attempting to mitigate human-tiger conflict in a number of ways, including capture and relocation of problem tigers (which is often difficult to do, and can simply transfer the conflict to a new situation); employing human herders to guard livestock, payment of compensation to victims, and the relocation of human settlements. Although consolidating tiger habitats by moving humans has helped wild tiger populations recover, it can lead to human hardship and resentment if not carried out in a way that is transparent, incentive-driven and fair. Some people see relocation as eviction from their place of origin, and have protested at what they consider a violation of their community rights.The photographer was born and raised in southern India, and has been working with conservationists, forest officials, and local villagers for the past ten years, to understand and document the various dimensions of human-tiger conflict.",2022 Photo Contest,Asia,Long-Term Projects,"This project is highly relevant for a region where so many people are living in rural villages, and skillfully portrays both human and tiger worlds. The photographer poses the challenge of tigers affecting human communities, as a symptom to a larger issue of global environmental change. While we can accept that the problem is essentially created by humans, the project shows great empathy for both sides of the struggle. Even more, there is an equally important third perspective of conservationists and forest guards who inhabit a role of trying to balance both human and nonhuman interests. The visual language of loose, blurry frames conveys movement and the urgency of survival for both humans and tigers in the wake of regional environmental change. The consistently well edited and sequenced work effectively communicates this complex challenge.",https://www.worldpressphoto.org/getmedia/a776461c-2d49-4868-aeeb-7267dca0048e/WPP_2022Contest_Asia_LTP_Senthil-Kumaran_CAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Senthil Kumaran\3.jpg,Senthil Kumaran,2022
169,4,Boundaries: Human-Tiger Conflict,"15 October, 2015","A night watchman keeps watch from a tower to protect his crops from wild boar and deer, in the village of Ghosri, near the Tadoba Andhari Tiger Reserve, Chandrapur, Maharashtra, India. Tigers also roam the farmland at times, in search of water, prey, shelter, or marking out new territory. Around 200 tigers live in Chandrapur, of which around 80 share the space outside of the tiger reserve core zone.","In India, Bengal tigers (Panthera tigris tigris) and residents of villages in and around animal sanctuaries come into conflict. Bengal tigers are considered endangered, with up to 3,000 surviving in the wild. Human settlement, cultivation, and urban development are encroaching on tigers’ natural habitat and reducing their prey-base.India has some 500 wildlife sanctuaries, including 50 tiger reserves, with thousands of villages situated inside or around the perimeters. Villagers are often from Indigenous communities, and are dependent on their livestock, farming, or the forest for their livelihoods. Conflict arises when tigers kill livestock, either within the reserves, in pastures around the perimeters, or in important migration corridors between the reserves. A simultaneous decrease in forest cover and expansion of a tiger population may cause tigers to seek new territory. Also, old or injured tigers that are weak and unable to hunt may leave their territories, and, with no other option, frequent populated areas and prey on livestock or humans. Purposeful attacks on humans are rare, and usually occur when angry groups surround tigers who have entered settlements. When villagers continually lose their livestock, they may poison tigers – a measure illegal under Indian conservation laws. Forest officials occasionally shoot tigers when they see that as the only practical solution in situations threatening human life.The Indian government is attempting to mitigate human-tiger conflict in a number of ways, including capture and relocation of problem tigers (which is often difficult to do, and can simply transfer the conflict to a new situation); employing human herders to guard livestock, payment of compensation to victims, and the relocation of human settlements. Although consolidating tiger habitats by moving humans has helped wild tiger populations recover, it can lead to human hardship and resentment if not carried out in a way that is transparent, incentive-driven and fair. Some people see relocation as eviction from their place of origin, and have protested at what they consider a violation of their community rights.The photographer was born and raised in southern India, and has been working with conservationists, forest officials, and local villagers for the past ten years, to understand and document the various dimensions of human-tiger conflict.",2022 Photo Contest,Asia,Long-Term Projects,"This project is highly relevant for a region where so many people are living in rural villages, and skillfully portrays both human and tiger worlds. The photographer poses the challenge of tigers affecting human communities, as a symptom to a larger issue of global environmental change. While we can accept that the problem is essentially created by humans, the project shows great empathy for both sides of the struggle. Even more, there is an equally important third perspective of conservationists and forest guards who inhabit a role of trying to balance both human and nonhuman interests. The visual language of loose, blurry frames conveys movement and the urgency of survival for both humans and tigers in the wake of regional environmental change. The consistently well edited and sequenced work effectively communicates this complex challenge.",https://www.worldpressphoto.org/getmedia/2ea01934-ca3d-4283-8fdd-a2efb2c8101e/WPP_2022Contest_Asia_LTP_Senthil-Kumaran_DAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Senthil Kumaran\4.jpg,Senthil Kumaran,2022
170,5,Boundaries: Human-Tiger Conflict,"15 October, 2015","A night watchman keeps watch from a tower to protect his crops from wild boar and deer, in the village of Ghosri, near the Tadoba Andhari Tiger Reserve, Chandrapur, Maharashtra, India. Tigers also roam the farmland at times, in search of water, prey, shelter, or marking out new territory. Around 200 tigers live in Chandrapur, of which around 80 share the space outside of the tiger reserve core zone.","In India, Bengal tigers (Panthera tigris tigris) and residents of villages in and around animal sanctuaries come into conflict. Bengal tigers are considered endangered, with up to 3,000 surviving in the wild. Human settlement, cultivation, and urban development are encroaching on tigers’ natural habitat and reducing their prey-base.India has some 500 wildlife sanctuaries, including 50 tiger reserves, with thousands of villages situated inside or around the perimeters. Villagers are often from Indigenous communities, and are dependent on their livestock, farming, or the forest for their livelihoods. Conflict arises when tigers kill livestock, either within the reserves, in pastures around the perimeters, or in important migration corridors between the reserves. A simultaneous decrease in forest cover and expansion of a tiger population may cause tigers to seek new territory. Also, old or injured tigers that are weak and unable to hunt may leave their territories, and, with no other option, frequent populated areas and prey on livestock or humans. Purposeful attacks on humans are rare, and usually occur when angry groups surround tigers who have entered settlements. When villagers continually lose their livestock, they may poison tigers – a measure illegal under Indian conservation laws. Forest officials occasionally shoot tigers when they see that as the only practical solution in situations threatening human life.The Indian government is attempting to mitigate human-tiger conflict in a number of ways, including capture and relocation of problem tigers (which is often difficult to do, and can simply transfer the conflict to a new situation); employing human herders to guard livestock, payment of compensation to victims, and the relocation of human settlements. Although consolidating tiger habitats by moving humans has helped wild tiger populations recover, it can lead to human hardship and resentment if not carried out in a way that is transparent, incentive-driven and fair. Some people see relocation as eviction from their place of origin, and have protested at what they consider a violation of their community rights.The photographer was born and raised in southern India, and has been working with conservationists, forest officials, and local villagers for the past ten years, to understand and document the various dimensions of human-tiger conflict.",2022 Photo Contest,Asia,Long-Term Projects,"This project is highly relevant for a region where so many people are living in rural villages, and skillfully portrays both human and tiger worlds. The photographer poses the challenge of tigers affecting human communities, as a symptom to a larger issue of global environmental change. While we can accept that the problem is essentially created by humans, the project shows great empathy for both sides of the struggle. Even more, there is an equally important third perspective of conservationists and forest guards who inhabit a role of trying to balance both human and nonhuman interests. The visual language of loose, blurry frames conveys movement and the urgency of survival for both humans and tigers in the wake of regional environmental change. The consistently well edited and sequenced work effectively communicates this complex challenge.",https://www.worldpressphoto.org/getmedia/c193b719-09ef-459f-9a70-a2290857ec58/WPP_2022Contest_Asia_LTP_Senthil-Kumaran_EAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Senthil Kumaran\5.jpg,Senthil Kumaran,2022
171,6,Boundaries: Human-Tiger Conflict,"15 October, 2015","A night watchman keeps watch from a tower to protect his crops from wild boar and deer, in the village of Ghosri, near the Tadoba Andhari Tiger Reserve, Chandrapur, Maharashtra, India. Tigers also roam the farmland at times, in search of water, prey, shelter, or marking out new territory. Around 200 tigers live in Chandrapur, of which around 80 share the space outside of the tiger reserve core zone.","In India, Bengal tigers (Panthera tigris tigris) and residents of villages in and around animal sanctuaries come into conflict. Bengal tigers are considered endangered, with up to 3,000 surviving in the wild. Human settlement, cultivation, and urban development are encroaching on tigers’ natural habitat and reducing their prey-base.India has some 500 wildlife sanctuaries, including 50 tiger reserves, with thousands of villages situated inside or around the perimeters. Villagers are often from Indigenous communities, and are dependent on their livestock, farming, or the forest for their livelihoods. Conflict arises when tigers kill livestock, either within the reserves, in pastures around the perimeters, or in important migration corridors between the reserves. A simultaneous decrease in forest cover and expansion of a tiger population may cause tigers to seek new territory. Also, old or injured tigers that are weak and unable to hunt may leave their territories, and, with no other option, frequent populated areas and prey on livestock or humans. Purposeful attacks on humans are rare, and usually occur when angry groups surround tigers who have entered settlements. When villagers continually lose their livestock, they may poison tigers – a measure illegal under Indian conservation laws. Forest officials occasionally shoot tigers when they see that as the only practical solution in situations threatening human life.The Indian government is attempting to mitigate human-tiger conflict in a number of ways, including capture and relocation of problem tigers (which is often difficult to do, and can simply transfer the conflict to a new situation); employing human herders to guard livestock, payment of compensation to victims, and the relocation of human settlements. Although consolidating tiger habitats by moving humans has helped wild tiger populations recover, it can lead to human hardship and resentment if not carried out in a way that is transparent, incentive-driven and fair. Some people see relocation as eviction from their place of origin, and have protested at what they consider a violation of their community rights.The photographer was born and raised in southern India, and has been working with conservationists, forest officials, and local villagers for the past ten years, to understand and document the various dimensions of human-tiger conflict.",2022 Photo Contest,Asia,Long-Term Projects,"This project is highly relevant for a region where so many people are living in rural villages, and skillfully portrays both human and tiger worlds. The photographer poses the challenge of tigers affecting human communities, as a symptom to a larger issue of global environmental change. While we can accept that the problem is essentially created by humans, the project shows great empathy for both sides of the struggle. Even more, there is an equally important third perspective of conservationists and forest guards who inhabit a role of trying to balance both human and nonhuman interests. The visual language of loose, blurry frames conveys movement and the urgency of survival for both humans and tigers in the wake of regional environmental change. The consistently well edited and sequenced work effectively communicates this complex challenge.",https://www.worldpressphoto.org/getmedia/f82ecbf8-e21d-4604-a4db-a6f7bb790208/WPP_2022Contest_Asia_LTP_Senthil-Kumaran_FAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Senthil Kumaran\6.jpg,Senthil Kumaran,2022
